institute,institute_code,course,category,cutoff_rank,year,round
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","EE Electrical","GMK","48430","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","EE Electrical","GMR","51169","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","EE Electrical","SCG","174078","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","EE Electrical","STG","163888","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","2AG","202659","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","3AG","176459","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","3BG","183388","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","GM","164663","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","GMR","1816","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","SCG","220","2023","R2"
"KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum","E036","ME Mechanical","SCK","2771","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","1G","90895","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","2AG","80636","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","2AK","139445","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","2AR","86583","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","2BG","99463","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","3BG","54623","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","3BR","71850","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","GM","138605","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","GMR","1420","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","SCG","4712","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","AE Aeronaut.Engg","SCK","7400","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CE Civil","2AG","188819","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CE Civil","2BG","197525","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CE Civil","3BG","192582","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","1G","16170","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","2AG","11630","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","2AK","12667","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","2AR","13982","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","2BG","14727","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","3AG","13528","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","3BG","11186","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","3BR","12675","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","GM","9207","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","GMK","10573","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","GMR","11682","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","SCG","36377","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","SCK","39755","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","SCR","50139","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","STG","31101","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","CS Computers","STR","59394","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","1G","23496","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","2AG","19857","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","2AK","21669","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","2AR","22783","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","2BG","23171","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","2BR","36014","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","3AG","19687","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","3BG","18179","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","GM","17919","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","GMK","19889","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","GMR","21476","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","SCG","62416","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","SCK","65398","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","SCR","74985","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","STG","82616","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EC Electronics","STR","112345","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","1G","53768","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","1K","73792","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","1R","80293","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","2AG","46505","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","2BG","67786","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","2BR","78841","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","3AG","38973","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","3BG","37369","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","3BR","43081","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","GM","34350","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","GMK","38226","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","GMR","39373","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","SCG","146262","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","EE Electrical","STG","128568","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","1G","17241","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","2AG","18060","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","2AR","21033","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","2BG","21253","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","3AG","16401","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","3AR","22761","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","3BG","15401","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","3BR","19979","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","GM","15045","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","GMK","16654","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","GMR","18432","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","SCG","63124","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","SCK","82208","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","SCR","97771","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","STG","65241","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","IE Info.Science","STK","74622","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","1G","156245","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","2AG","142766","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","2AR","1852","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","2BG","1111","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","2BK","4891","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","3AK","192082","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","3BK","101169","2023","R2"
"K.L.S. Gogte Institute of Technology Belgaum","E037","ME Mechanical","SCK","166184","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","1G","60195","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","1K","88971","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","2AG","48181","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","2AR","63367","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","2BG","50060","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","2BR","10437","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","3AG","266957","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","3BG","42378","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","GM","42102","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","GMR","56991","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","SCG","68973","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CA CS (AI, Machine Learning)","STG","116785","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","1G","176588","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","2AG","200309","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","2BG","163386","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","3AG","188293","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","3BG","1317","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","3BK","7614","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","3BR","13","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","SCG","1745","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","SCK","5619","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CE Civil","SCR","1301","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","1G","43056","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","2AG","33927","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","2AK","35838","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","2AR","36895","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","2BG","31792","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","3AG","36495","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","3AR","46113","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","3BG","29171","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","3BR","35333","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","GM","28737","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","GMK","31201","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","GMR","35234","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","SCG","57344","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","SCK","63638","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","SCR","70545","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","STG","73164","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","CS Computers","STR","73384","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","1G","58849","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","2AG","66479","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","2AR","82833","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","2BG","59303","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","3AG","64198","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","3AK","104662","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","3BG","55649","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","GM","51625","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","GMR","69394","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","SCG","97197","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","SCR","97303","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","DS Comp. Sc. Engg- Data Sc.","STG","196506","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","EC Electronics","1G","50410","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","EC Electronics","2AG","47239","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","EC Electronics","2AK","56169","2023","R2"
"B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech. vijayapur","E038","EC Electronics","2AR","53408","2023","R2"
